pl_name,score_mean,score_std,rank_median,rank_p05,rank_p95,top10_probability
HAT-P-69 b,0.2259,0.011595642191602484,3536.0,3516.0,3556.05,0.0
HAT-P-7 b,0.22499999999999998,0.0,3537.0,3517.0,3557.05,0.0
HATS-26 b,0.2583,0.06240110412157127,3538.0,1898.0,3560.05,0.0
HAT-P-70 b,0.22499999999999998,0.0,3538.0,3518.0,3558.05,0.0
HATS-31 b,0.2748,0.0707103947085553,3539.0,1896.95,3564.0,0.0
HATS-11 b,0.232425,0.032438964963386115,3539.0,3442.3500000000035,3560.0,0.0
HAT-P-9 b,0.22619999999999998,0.013376017182679712,3539.0,3519.0,3559.05,0.0
HATS-24 b,0.23879999999999998,0.04339731159077268,3540.0,1918.0,3562.0,0.0
HATS-12 b,0.22499999999999998,0.0,3541.0,3522.0,3561.05,0.0
HATS-42 b,0.2715,0.06944346470028091,3543.0,1904.0,3570.0,0.0
HATS-27 b,0.22499999999999998,0.0,3544.0,3525.0,3564.0,0.0
HATS-3 b,0.22499999999999998,0.0,3545.0,3526.0,3565.0,0.0
HATS-35 b,0.22499999999999998,0.0,3547.0,3528.0,3567.0,0.0
HATS-39 b,0.22499999999999998,0.0,3548.0,3529.0,3568.0,0.0
HATS-40 b,0.22499999999999998,0.0,3549.0,3530.0,3569.0,0.0
HATS-41 b,0.22499999999999998,0.0,3550.0,3531.0,3570.0,0.0
KELT-15 b,0.294,0.07483448670767782,3551.0,1921.95,3586.0,0.0
HATS-45 b,0.22499999999999998,0.0,3552.0,3533.0,3572.0,0.0
HATS-55 b,0.22499999999999998,0.0,3553.5,3535.0,3573.05,0.0
HATS-56 b,0.22499999999999998,0.0,3554.5,3536.0,3574.05,0.0
HATS-58 A b,0.22499999999999998,0.0,3555.5,3537.0,3575.05,0.0
HATS-64 b,0.22499999999999998,0.0,3556.5,3538.0,3576.05,0.0
HATS-65 b,0.22499999999999998,0.0,3557.5,3539.0,3577.05,0.0
HATS-66 b,0.22499999999999998,0.0,3558.5,3540.0,3578.05,0.0
Kepler-103 c,0.2976,0.07503666438484594,3559.0,1924.0,3594.0,0.0
HATS-67 b,0.22499999999999998,0.0,3559.5,3541.0,3579.05,0.0
HATS-68 b,0.22499999999999998,0.0,3560.5,3542.0,3580.05,0.0
K2-237 b,0.2427,0.04843968213780127,3561.0,1937.0,3582.0,0.0
HATS-70 b,0.22619999999999998,0.013376017182679716,3561.0,3542.0,3581.05,0.0
K2-99 b,0.25589999999999996,0.06072532527916601,3563.0,1934.0,3585.0,0.0
KOI-351 g,0.2838,0.0733028417813829,3563.5,1927.0,3591.05,0.0
K2-98 b,0.2352,0.03779970416908765,3564.0,1955.95,3585.05,0.0
K2-34 b,0.22829999999999998,0.022024535416681142,3564.0,3543.0,3585.0,0.0
K2-260 b,0.22499999999999998,0.0,3564.0,3544.95,3584.0,0.0
KOI-351 h,0.28211018640785623,0.07390217885482671,3566.0,1926.95,3593.0,0.0
Kepler-103 b,0.28859999999999997,0.07420277693057328,3567.0,1928.95,3595.05,0.0
KELT-1 b,0.22499999999999998,0.0,3567.5,3548.0,3587.0,0.0
KELT-12 b,0.22499999999999998,0.0,3568.5,3549.0,3588.0,0.0
KELT-16 b,0.22499999999999998,0.0,3570.0,3551.0,3590.0,0.0
KELT-18 b,0.22499999999999998,0.0,3571.0,3552.0,3591.0,0.0
KELT-19 A b,0.22499999999999998,0.0,3572.0,3553.0,3592.0,0.0
KELT-21 b,0.22499999999999998,0.0,3573.0,3554.0,3593.0,0.0
KOI-12 b,0.22499999999999998,0.0,3574.0,3555.0,3594.0,0.0
Kepler-123 b,0.28724,0.08486333703045082,3575.0,606.8,3601.0,0.0
Kepler-145 b,0.27282,0.07173660069838489,3577.0,1943.95,3602.0,0.0
KOI-94 c,0.22499999999999998,0.0,3577.0,3557.0,3597.0,0.0
Kepler-145 c,0.2715,0.06944346470028089,3578.0,1946.0,3601.05,0.0
KOI-94 d,0.22499999999999998,0.0,3578.0,3558.0,3598.0,0.0
KOI-94 e,0.22529999999999997,0.006708203932499367,3579.0,3559.0,3599.0,0.0
Kepler-385 b,0.31006,0.09832564398227486,3580.0,858.0,3618.05,0.0
Kepler-117 c,0.23909999999999998,0.043818147611694405,3580.0,1957.9,3602.0,0.0
Kepler-117 b,0.23699999999999996,0.04073473502153355,3580.0,1962.95,3600.0,0.0
Kepler-277 c,0.26958,0.07336749401715119,3584.0,1973.8,3609.0,0.0
Kepler-1514 b,0.23849999999999996,0.04297025582622872,3584.5,1970.9,3604.05,0.0
Kepler-350 c,0.2945,0.09219408603049328,3587.0,857.85,3618.0,0.0
Kepler-279 d,0.2702399999999999,0.07239492004897717,3587.0,883.85,3611.0,0.0
Kepler-1658 b,0.22559999999999997,0.009477322368610087,3587.0,3567.95,3606.0,0.0
Kepler-279 c,0.24549999999999997,0.05477911557341915,3589.0,2168.95,3611.0,0.0
Kepler-279 b,0.24455999999999997,0.050411198933926496,3589.0,1995.0,3610.0,0.0
Kepler-385 c,0.29491999999999996,0.09011678906476132,3591.0,861.95,3620.05,0.0
Kepler-279 e,0.23093999999999998,0.02902760071391386,3593.0,3569.95,3613.0,0.0
Kepler-328 c,0.276,0.07646367364162902,3594.0,1977.9,3617.0,0.0
Kepler-359 c,0.27635999999999994,0.08423265804521858,3595.5,874.8,3619.05,0.0
Kepler-359 d,0.28168,0.087424617399534,3596.0,864.9,3620.0,0.0
Kepler-31 b,0.22937999999999997,0.026488088599884867,3597.0,3576.0,3616.0,0.0
Kepler-31 d,0.23665999999999998,0.03935660407821206,3597.5,2173.95,3618.0,0.0
Kepler-31 c,0.23177999999999999,0.03217922629912693,3598.0,3572.0,3617.0,0.0
Kepler-51 b,0.29309999999999997,0.07475671965963021,3601.0,2006.0,3632.0,0.0
Kepler-51 c,0.29475999999999997,0.0779390234912238,3601.5,2006.0,3632.0,0.0
Kepler-43 b,0.276,0.07112747877208177,3602.0,2002.0,3627.0,0.0
Kepler-450 c,0.27341999999999994,0.07141641413860565,3606.0,2010.95,3631.0,0.0
Kepler-39 b,0.22499999999999998,0.0,3606.0,3588.0,3624.05,0.0
Kepler-40 b,0.22499999999999998,0.0,3607.0,3589.0,3625.05,0.0
Kepler-51 d,0.2832,0.0731673898254389,3608.0,2008.95,3634.0,0.0
Kepler-419 b,0.22499999999999998,0.0,3608.0,3590.0,3627.0,0.0
Kepler-450 b,0.24749999999999997,0.053614354402491834,3610.0,2018.95,3631.0,0.0
Kepler-433 b,0.22529999999999997,0.006708203932499368,3610.0,3592.0,3629.0,0.0
Kepler-435 b,0.23279999999999998,0.033337407900601135,3611.0,2044.0,3630.0,0.0
Kepler-462 b,0.22551999999999997,0.008213679386128747,3614.0,3596.0,3633.0,0.0
Kepler-462 c,0.22499999999999998,0.0,3615.0,3597.0,3634.0,0.0
Kepler-5 b,0.22499999999999998,0.0,3616.0,3598.0,3635.0,0.0
Kepler-65 c,0.23799999999999996,0.03903905859767094,3618.0,2193.95,3638.0,0.0
Qatar-3 b,0.2898,0.07437757758959479,3620.0,2038.0,3648.0,0.0
Kepler-76 b,0.22499999999999998,0.0,3621.0,3603.95,3640.0,0.0
Kepler-79 b,0.23489999999999997,0.03727961291481117,3621.5,2053.9,3641.0,0.0
Kepler-79 d,0.23609999999999998,0.039304958459703755,3623.0,2044.95,3642.05,0.0
Kepler-79 c,0.23189999999999997,0.03145423242546144,3623.0,3599.75,3642.0,0.0
NGTS-23 b,0.25199999999999995,0.057685832841532635,3624.0,2044.9,3645.0,0.0
Kepler-79 e,0.23459999999999998,0.03674970859971992,3624.0,2057.95,3643.05,0.0
Kepler-8 b,0.2397,0.044641861426055765,3624.5,2047.95,3644.0,0.0
OGLE-TR-56 b,0.27,0.06880747733986295,3625.0,2039.0,3648.05,0.0
TOI-2485 b,0.297,0.07501502855440394,3628.5,2057.0,3663.05,0.0
NGTS-33 b,0.22499999999999998,0.0,3629.0,3611.0,3647.0,0.0
OGLE-TR-132 b,0.22499999999999998,0.0,3630.0,3612.0,3648.0,0.0
Qatar-10 b,0.22529999999999997,0.006708203932499368,3631.0,3613.0,3650.0,0.0
TOI-1181 b,0.261,0.06412662823584128,3632.0,2052.0,3654.0,0.0
Qatar-7 b,0.22499999999999998,0.0,3633.0,3615.0,3651.0,0.0
TIC 241249530 b,0.22499999999999998,0.0,3634.0,3616.0,3652.0,0.0
TOI-1107 b,0.22499999999999998,0.0,3636.0,3618.0,3654.05,0.0
TOI-1295 b,0.22499999999999998,0.0,3638.0,3619.0,3656.0,0.0
TOI-150.01,0.22529999999999997,0.006708203932499369,3639.0,3620.0,3657.0,0.0
TOI-163 b,0.22499999999999998,0.0,3640.0,3622.0,3658.0,0.0
TOI-1994 b,0.225825,0.010717350334685937,3641.0,3622.0,3659.0,0.0
TOI-2005 b,0.22499999999999998,0.0,3642.0,3624.0,3660.0,0.0
TOI-2109 b,0.22499999999999998,0.0,3643.0,3625.0,3662.0,0.0
TOI-2152 A b,0.22799999999999998,0.021021031552592044,3644.0,3624.0,3662.05,0.0
TOI-2154 b,0.23159999999999997,0.030795075472333133,3645.0,3622.9,3664.0,0.0
TOI-2207 b,0.23399999999999996,0.035658702811127964,3646.0,2099.9,3664.05,0.0
TOI-2236 b,0.22499999999999998,0.0,3648.0,3629.0,3666.0,0.0
TOI-2641 b,0.24781999999999998,0.055407468586376504,3649.0,2080.0,3668.05,0.0
TOI-2497 b,0.22499999999999998,0.0,3649.0,3630.95,3667.0,0.0
TOI-2580 b,0.22499999999999998,0.0,3650.0,3631.95,3668.0,0.0
TOI-4087 b,0.2625,0.06501695477963909,3652.0,2083.0,3674.0,0.0
TOI-2803 A b,0.22499999999999998,0.0,3652.0,3634.0,3671.0,0.0
TOI-3919 b,0.25079999999999997,0.05666375881572148,3653.0,2093.0,3673.0,0.0
TOI-3362 b,0.22499999999999998,0.0,3653.0,3636.0,3672.0,0.0
TOI-4127 b,0.2577,0.06199513524130082,3654.0,2089.95,3675.0,0.0
TOI-4791 b,0.26580000000000004,0.06681533190184952,3656.0,2084.0,3678.0,0.0
TOI-4137 b,0.2274,0.01884011411323188,3659.0,3639.0,3676.0,0.0
TOI-5110 b,0.24539999999999998,0.05146978022639214,3660.0,2098.95,3679.0,0.0
TOI-4153 b,0.22499999999999998,0.0,3660.0,3641.95,3677.0,0.0
TOI-4406 b,0.22529999999999997,0.006708203932499368,3661.0,3642.95,3678.0,0.0
TOI-5301 b,0.23579999999999998,0.03881201805486262,3663.0,2118.95,3682.0,0.0
TOI-5232 b,0.22529999999999997,0.00670820393249937,3663.5,3644.95,3681.0,0.0
TOI-558 b,0.22499999999999998,0.0,3665.5,3647.0,3683.0,0.0
TOI-6016 b,0.22949999999999998,0.02561370969321893,3666.0,3645.0,3684.0,0.0
TOI-615 b,0.22499999999999998,0.0,3667.5,3649.0,3685.0,0.0
TOI-640 b,0.22499999999999998,0.0,3668.5,3650.0,3686.0,0.0
TOI-6695 b,0.22499999999999998,0.0,3669.5,3651.0,3687.0,0.0
WASP-103 b,0.2637,0.06569582851115839,3670.0,2092.95,3690.05,0.0
WASP-1 b,0.23459999999999998,0.036749708599719925,3671.0,2126.9,3690.0,0.0
TOI-892 b,0.22499999999999998,0.0,3671.0,3652.0,3688.0,0.0
TrES-4 b,0.22529999999999997,0.006708203932499368,3672.0,3652.95,3689.0,0.0
WASP-73 b,0.2865,0.07384888160716625,3673.0,2102.95,3699.0,0.0
WASP-100 b,0.22499999999999998,0.0,3674.0,3655.0,3691.0,0.0
WASP-12 b,0.22499999999999998,0.0,3675.0,3657.0,3693.0,0.0
WASP-121 b,0.22529999999999997,0.006708203932499369,3676.0,3658.0,3694.0,0.0
WASP-193 b,0.26130000000000003,0.06430848437278436,3677.0,2098.0,3698.0,0.0
WASP-15 b,0.22529999999999997,0.006708203932499369,3677.0,3658.95,3695.0,0.0
WASP-161 b,0.22499999999999998,0.0,3678.0,3660.0,3696.0,0.0
WASP-17 b,0.22499999999999998,0.0,3679.0,3661.0,3697.0,0.0
TOI-5319 b,0.26736,0.06689716632058079,3679.5,1364.0,3706.0,0.0
WASP-174 b,0.22499999999999998,0.0,3680.0,3662.0,3698.0,0.0
WASP-178 b,0.22499999999999998,0.0,3681.0,3663.0,3699.0,0.0
WASP-75 b,0.24989999999999998,0.055867991416640894,3683.0,2115.95,3702.0,0.0
WASP-31 b,0.2259,0.011595642191602471,3683.0,3664.0,3700.0,0.0
TOI-4479 b,0.25682000000000005,0.0642323063446792,3684.0,2242.0,3706.0,0.0
WASP-72 b,0.2259,0.011595642191602475,3684.0,3665.0,3702.0,0.0
TOI-122 b,0.23336,0.042589766098826,3687.0,2260.95,3705.0,0.0
2MASS J12073346-3932539 b,0.21742500000000003,0.0016770509831248428,3687.0,3668.0,3704.0,0.0
11 Com b,0.21749999999999994,0.0,3691.0,3672.95,3708.0,0.0
14 And b,0.21749999999999994,0.0,3692.0,3673.95,3709.0,0.0
HD 221287 b,0.17180319627105942,0.09321108432199655,3692.0,3306.9,4234.0,0.0
18 Del b,0.21749999999999994,0.0,3693.0,3674.95,3710.0,0.0
24 Boo b,0.21749999999999994,0.0,3694.0,3675.95,3711.0,0.0
24 Sex b,0.21794999999999992,0.004087286608943318,3695.0,3675.0,3712.0,0.0
HD 1605 c,0.29299417669544786,0.1070822494877842,3696.0,792.9,3720.0,0.0
24 Sex c,0.21779999999999997,0.003344004295669933,3696.0,3677.0,3713.0,0.0
6 Lyn b,0.21749999999999994,0.0,3697.0,3678.95,3714.0,0.0
75 Cet b,0.21749999999999994,0.0,3698.0,3679.95,3715.0,0.0
75 Cet c,0.21749999999999994,0.0,3699.0,3680.95,3716.0,0.0
HD 142245 b,0.21749999999999994,0.0,3701.0,3682.0,3717.0,0.0
HD 148427 b,0.21749999999999994,0.0,3702.0,3683.0,3718.0,0.0
HD 158038 b,0.21749999999999994,0.0,3703.0,3684.0,3719.0,0.0
HD 1605 b,0.21749999999999994,0.0,3704.0,3685.0,3720.0,0.0
HD 177830 b,0.21749999999999994,0.0,3705.0,3687.0,3722.0,0.0
HD 177830 c,0.21749999999999994,0.0,3706.0,3688.0,3723.0,0.0
HD 184010 b,0.21749999999999994,0.0,3707.0,3689.0,3724.0,0.0
HD 184010 c,0.21749999999999994,0.0,3708.0,3690.0,3725.0,0.0
HD 184010 d,0.21749999999999994,0.0,3709.0,3691.0,3726.0,0.0
HD 192699 b,0.21749999999999994,0.0,3710.0,3692.0,3727.0,0.0
HD 200964 b,0.21749999999999994,0.0,3711.0,3693.0,3728.0,0.0
HD 200964 c,0.21749999999999994,0.0,3712.0,3694.0,3729.0,0.0
HD 208897 b,0.21757499999999994,0.0016770509831248448,3713.0,3694.95,3730.0,0.0
HD 210702 b,0.21749999999999994,0.0,3714.0,3696.0,3731.0,0.0
HD 222076 b,0.21749999999999994,0.0,3715.0,3697.0,3732.0,0.0
HD 233832 b,0.21749999999999994,0.0,3716.0,3698.0,3733.0,0.0
HD 2638 b,0.21884999999999993,0.0069928749882435795,3717.0,3695.0,3734.0,0.0
HD 4732 b,0.21749999999999994,0.0,3718.0,3699.95,3735.0,0.0
HD 47366 b,0.21757499999999994,0.0016770509831248426,3719.0,3700.0,3736.0,0.0
HD 47366 c,0.21749999999999994,0.0,3720.0,3701.95,3737.0,0.0
HD 5608 b,0.21749999999999994,0.0,3721.0,3702.95,3738.0,0.0
HD 66141 b,0.21749999999999994,0.0,3722.0,3703.95,3739.0,0.0
HD 6860 b,0.21749999999999994,0.0,3723.0,3704.95,3740.0,0.0
HD 73534 b,0.22107668826546759,0.02659105110877839,3724.0,3705.0,3741.0,0.0
HD 75784 b,0.21749999999999994,0.0,3725.0,3706.95,3742.0,0.0
HD 75784 c,0.21749999999999994,0.0,3726.0,3707.95,3743.0,0.0
Kepler-445 c,0.26698,0.06506301554634526,3727.0,2328.95,3762.0,0.0
HD 81688 b,0.21749999999999994,0.0,3727.0,3708.95,3744.0,0.0
HD 94890 b,0.21749999999999994,0.0,3728.0,3709.95,3745.0,0.0
HD 94890 c,0.21749999999999994,0.0,3729.0,3710.95,3746.0,0.0
HIP 5158 b,0.21764999999999995,0.0023693305921525273,3730.0,3711.0,3747.0,0.0
HIP 5158 c,0.21854999999999997,0.006192672960587665,3731.0,3711.0,3748.0,0.0
HIP 67851 b,0.21749999999999994,0.0,3732.0,3713.95,3749.0,0.0
K2-264 c,0.25235,0.0627662864396712,3732.5,1384.0,3763.0,0.0
HIP 74890 b,0.21749999999999994,0.0,3733.0,3714.95,3750.0,0.0
HIP 75092 b,0.21749999999999994,0.0,3734.0,3715.95,3751.0,0.0
HIP 90988 b,0.21749999999999994,0.0,3735.0,3716.95,3752.0,0.0
TOI-1410 c,0.21749999999999994,0.0,3737.0,3718.0,3754.0,0.0
TYC 8998-760-1 b,0.21749999999999994,0.0,3738.0,3719.0,3755.0,0.0
bet Cnc b,0.21749999999999994,0.0,3739.0,3720.0,3756.0,0.0
ome Ser b,0.21749999999999994,0.0,3740.0,3721.0,3757.0,0.0
omi CrB b,0.21749999999999994,0.0,3741.0,3722.0,3758.0,0.0
omi UMa b,0.21749999999999994,0.0,3742.0,3723.0,3759.0,0.0
ups Leo b,0.21749999999999994,0.0,3743.0,3724.0,3760.0,0.0
xi Aql b,0.21749999999999994,0.0,3744.0,3725.0,3761.0,0.0
CFHTWIR-Oph 98 b,0.21045,0.00408728660894331,3745.0,3725.0,3762.0,0.0
Kepler-14 b,0.21,0.0,3746.0,3727.95,3763.0,0.0
K2-124 b,0.20475,0.01280685484660946,3747.0,3727.0,3765.0,0.0
2M0437 b,0.2025,0.0,3747.0,3728.95,3764.0,0.0
K2-95 b,0.2025,0.0,3749.5,3731.0,3767.0,0.0
TOI-1227 b,0.20291033006463513,0.009175259177360383,3751.0,3732.0,3768.0,0.0
TOI-1883 b,0.20715,0.018104780201158608,3752.0,3094.9,3769.0,0.0
HD 10442 b,0.27359112859254275,0.11948342976306936,3754.0,507.75,3775.0,0.0
17 Sco b,0.20249999999999996,0.0,3754.0,3735.0,3771.0,0.0
81 Cet b,0.20249999999999996,0.0,3755.0,3736.0,3772.0,0.0
HD 100655 b,0.20249999999999996,0.0,3756.0,3737.0,3773.0,0.0
HD 102329 b,0.20249999999999996,0.0,3757.0,3738.0,3774.0,0.0
HD 102888 b,0.20249999999999996,0.0,3758.0,3739.0,3775.0,0.0
HD 102956 b,0.20249999999999996,0.0,3759.0,3740.0,3776.0,0.0
HD 104985 b,0.20249999999999996,0.0,3760.0,3742.0,3777.05,0.0
HD 108863 b,0.20249999999999996,0.0,3761.0,3743.0,3778.05,0.0
HD 10975 b,0.20249999999999996,0.0,3762.0,3744.0,3779.05,0.0
HD 111591 b,0.20249999999999996,0.0,3763.0,3745.0,3780.05,0.0
HD 113996 b,0.20249999999999996,0.0,3764.0,3746.0,3781.05,0.0
HD 116029 b,0.20249999999999996,0.0,3765.0,3747.0,3782.05,0.0
HD 131496 b,0.20249999999999996,0.0,3766.0,3748.0,3783.05,0.0
HD 136418 b,0.20249999999999996,0.0,3767.0,3749.0,3784.05,0.0
HD 145457 b,0.20249999999999996,0.0,3768.0,3750.0,3785.05,0.0
HD 150010 b,0.20249999999999996,0.0,3769.0,3751.0,3786.05,0.0
HD 1502 b,0.20249999999999996,0.0,3770.0,3752.0,3787.05,0.0
HD 152581 b,0.20249999999999996,0.0,3771.0,3753.0,3788.05,0.0
HD 161178 b,0.20249999999999996,0.0,3772.0,3754.0,3789.05,0.0
HD 167768 b,0.20249999999999996,0.0,3773.0,3755.0,3790.05,0.0
HD 173416 b,0.20249999999999996,0.0,3774.0,3756.0,3791.05,0.0
HD 174205 b,0.20249999999999996,0.0,3775.0,3757.0,3792.05,0.0
HD 175541 b,0.20249999999999996,0.0,3776.0,3758.0,3793.05,0.0
HD 180314 b,0.20249999999999996,0.0,3777.0,3759.0,3794.05,0.0
HD 180902 b,0.20249999999999996,0.0,3778.0,3760.0,3795.05,0.0
HD 181342 b,0.202725,0.0028989105479006187,3779.0,3760.95,3796.05,0.0
HD 219415 b,0.2592071135027628,0.10869458803932483,3780.0,558.3000000000001,3800.0,0.0
HD 18742 b,0.20249999999999996,0.0,3781.0,3763.0,3798.05,0.0
HD 18438 b,0.19799999999999998,0.017829351405563985,3781.0,3762.0,4167.0,0.0
HD 206610 b,0.20249999999999996,0.0,3782.0,3764.0,3799.05,0.0
HD 212771 b,0.20249999999999996,0.0,3783.0,3765.0,3800.05,0.0
HD 219139 b,0.20249999999999996,0.0,3784.0,3766.0,3801.05,0.0
HD 22532 b,0.20249999999999996,0.0,3786.0,3768.0,3803.0,0.0
HD 25723 b,0.20249999999999996,0.0,3787.0,3769.0,3804.0,0.0
HD 28678 b,0.20249999999999996,0.0,3788.0,3770.0,3805.0,0.0
HD 2952 b,0.20249999999999996,0.0,3789.0,3771.0,3806.0,0.0
HD 30856 b,0.20249999999999996,0.0,3790.0,3772.0,3807.0,0.0
HD 33142 b,0.20249999999999996,0.0,3791.0,3773.0,3808.0,0.0
HD 33142 c,0.20249999999999996,0.0,3792.0,3774.0,3809.0,0.0
HD 33142 d,0.20249999999999996,0.0,3793.0,3775.0,3810.0,0.0
HD 33844 b,0.20249999999999996,0.0,3794.0,3776.0,3811.0,0.0
HD 33844 c,0.20249999999999996,0.0,3795.0,3777.0,3812.0,0.0
HD 360 b,0.20249999999999996,0.0,3796.0,3778.0,3813.0,0.0
HD 36384 b,0.20249999999999996,0.0,3797.0,3779.0,3814.0,0.0
HD 40956 b,0.20249999999999996,0.0,3798.0,3780.0,3815.0,0.0
HD 4313 b,0.20249999999999996,0.0,3799.0,3781.0,3816.0,0.0
HD 5319 b,0.20249999999999996,0.0,3800.0,3782.0,3817.0,0.0
HD 5319 c,0.20292133681292804,0.009421377551302736,3801.0,3782.95,3818.0,0.0
HD 5583 b,0.20249999999999996,0.0,3802.0,3784.0,3819.0,0.0
HD 64121 b,0.20249999999999996,0.0,3803.0,3785.0,3820.0,0.0
HD 39091 b,0.2685,0.07506009616348855,3803.5,2261.95,3839.0,0.0
HD 76920 b,0.20249999999999996,0.0,3804.0,3786.0,3821.0,0.0
HD 79181 b,0.20249999999999996,0.0,3805.0,3787.0,3822.0,0.0
HD 82886 b,0.20324999999999996,0.005255257888148003,3806.0,3786.0,3823.0,0.0
HD 87816 c,0.24077842692736598,0.08883912273273421,3806.5,869.9,3824.0,0.0
HD 86950 b,0.20249999999999996,0.0,3807.0,3789.0,3824.0,0.0
HD 87816 b,0.20249999999999996,0.0,3808.0,3790.0,3825.0,0.0
HD 95089 b,0.20249999999999996,0.0,3810.0,3792.0,3826.0,0.0
HD 96063 b,0.20249999999999996,0.0,3811.0,3793.0,3827.0,0.0
HD 98219 b,0.20249999999999996,0.0,3812.0,3794.0,3828.0,0.0
HD 99283 b,0.20249999999999996,0.0,3813.0,3795.0,3829.0,0.0
HD 99706 b,0.20249999999999996,0.0,3814.0,3796.0,3830.0,0.0
HIP 107773 b,0.20279999999999998,0.0033440042956699267,3815.0,3796.0,3831.0,0.0
HD 196067 b,0.2514,0.07272976858533893,3816.0,2258.95,3840.0,0.0
HIP 114933 b,0.20249999999999996,0.0,3816.0,3798.0,3832.0,0.0
TAP 26 b,0.20249999999999996,0.0,3817.0,3799.0,3833.0,0.0
HD 7449 b,0.2553,0.07361894796177132,3818.0,2263.0,3841.0,0.0
TOI-1272 c,0.20257499999999998,0.0016770509831248379,3818.0,3799.95,3834.0,0.0
TOI-1694 c,0.202725,0.002898910547900617,3819.0,3800.0,3835.0,0.0
TOI-2537 c,0.20302499999999998,0.004410303453630621,3820.0,3800.95,3836.0,0.0
WASP-132 d,0.20249999999999996,0.0,3821.0,3803.0,3837.0,0.0
HD 169830 c,0.23347266693563848,0.08124283081317472,3822.0,1352.0,3841.0,0.0
WASP-53 c,0.20249999999999996,0.0,3822.0,3804.0,3838.0,0.0
51 Eri b,0.195,0.0,3823.0,3805.0,3839.0,0.0
GJ 504 b,0.195,0.0,3824.0,3806.0,3840.0,0.0
ups And c,0.2319,0.06466647900584992,3826.0,2277.95,3845.0,0.0
HD 8673 b,0.197348196340357,0.02148229095048647,3828.0,3809.0,3845.0,0.0
tau Boo b,0.195,0.0,3830.0,3811.0,3846.0,0.0
HD 134060 b,0.19379999999999994,0.013376017182679705,3832.0,3813.0,3849.0,0.0
HD 134060 c,0.19469999999999996,0.0067082039324993644,3833.0,3814.0,3849.0,0.0
HD 154088 b,0.19499999999999995,0.0,3834.0,3815.0,3850.0,0.0
HD 189567 b,0.19499999999999995,0.0,3835.0,3816.0,3851.0,0.0
HD 189567 c,0.19499999999999995,0.0,3836.0,3817.0,3852.0,0.0
HD 20003 b,0.19499999999999995,0.0,3837.0,3818.0,3853.0,0.0
HD 20003 c,0.19499999999999995,0.0,3838.0,3819.0,3854.0,0.0
HD 20781 b,0.19424999999999995,0.005255257888148009,3839.0,3820.95,3857.05,0.0
HD 20781 c,0.19432499999999997,0.004990660114328907,3840.0,3821.0,3858.0,0.0
HD 20781 d,0.19417499999999996,0.005506133854170281,3841.0,3822.0,3860.0,0.0
HD 20781 e,0.19409999999999997,0.005745085902234021,3842.0,3823.0,3861.0,0.0
HD 21693 b,0.19499999999999995,0.0,3843.0,3824.0,3859.0,0.0
HD 21693 c,0.19499999999999995,0.0,3844.0,3825.0,3860.0,0.0
HD 31527 b,0.19499999999999995,0.0,3845.0,3826.0,3861.0,0.0
HD 31527 c,0.19499999999999995,0.0,3846.0,3827.0,3862.0,0.0
HD 31527 d,0.19499999999999995,0.0,3847.0,3828.0,3863.0,0.0
HD 51608 b,0.19499999999999995,0.0,3850.0,3831.95,3866.0,0.0
HD 51608 c,0.19499999999999995,0.0,3851.0,3832.95,3867.0,0.0
HD 93385 b,0.18119999999999997,0.04339731159077269,3853.0,3834.0,4233.0,0.0
HD 93385 c,0.17939999999999995,0.04583493954797726,3854.0,3835.0,4233.0,0.0
HD 96700 b,0.19499999999999995,0.0,3855.0,3836.95,3871.0,0.0
HD 93385 d,0.18239999999999995,0.04164984296294133,3855.0,3836.0,4233.0,0.0
Kepler-1624 b,0.19755,0.02557451096741529,3856.0,3217.0,3874.0,0.0
HD 96700 c,0.19499999999999995,0.0,3856.0,3837.95,3872.0,0.0
HD 96700 d,0.19499999999999995,0.0,3857.0,3838.95,3873.0,0.0
HD 39194 b,0.18082499999999996,0.018201496200253842,3857.0,3832.0,3935.05,0.0
HD 39194 c,0.17984999999999995,0.018419583657733628,3858.0,3833.0,3936.0,0.0
BD+03 2562 b,0.18749999999999997,0.0,3860.0,3842.0,3876.0,0.0
BD+15 2375 b,0.18749999999999997,0.0,3861.0,3843.0,3877.0,0.0
BD+15 2940 b,0.18749999999999997,0.0,3862.0,3844.0,3878.0,0.0
HD 39194 d,0.17857499999999996,0.01862392483211593,3862.0,3835.0,3935.05,0.0
BD+20 2457 b,0.18749999999999997,0.0,3863.0,3845.0,3879.0,0.0
BD+20 2457 c,0.18749999999999997,0.0,3864.0,3846.0,3880.0,0.0
BD+20 274 b,0.18749999999999997,0.0,3865.0,3847.0,3881.0,0.0
BD+49 828 b,0.20980374876403018,0.06852015671535543,3866.0,1613.0000000000005,3884.0,0.0
BD+48 738 b,0.18749999999999997,0.0,3866.0,3848.0,3882.0,0.0
BD+48 740 b,0.18749999999999997,0.0,3867.0,3849.0,3883.0,0.0
HD 112640 b,0.18749999999999997,0.0,3869.0,3852.0,3885.0,0.0
HD 158996 b,0.18749999999999997,0.0,3870.0,3853.0,3886.0,0.0
HD 1690 b,0.18749999999999997,0.0,3871.0,3854.0,3887.0,0.0
HD 19615 b,0.18749999999999997,0.0,3872.0,3855.0,3888.0,0.0
HD 216536 b,0.18749999999999997,0.0,3873.0,3856.0,3889.0,0.0
